607,Fitness function Shubert,55,1
606,Fitness function Shubert,55,1
608,Fitness function Shubert,55,1
610,Fitness function Shubert,55,1
612,Fitness function Shubert,55,1
611,Fitness function Shubert,55,1
613,Fitness function Shubert,55,0.7997096161673007
614,Fitness function Shubert,55,1
617,Fitness function Shubert,55,1
615,Fitness function Shubert,55,1
618,Fitness function Shubert,55,1
616,Fitness function Shubert,55,1
623,Fitness function Shubert,60,1
620,Fitness function Shubert,55,1
621,Fitness function Shubert,60,1
619,Fitness function Shubert,55,1
622,Fitness function Shubert,60,1
624,Fitness function Shubert,60,1
625,Fitness function Shubert,60,1
626,Fitness function Shubert,60,1
627,Fitness function Shubert,60,1
628,Fitness function Shubert,60,1
629,Fitness function Shubert,60,1
633,Fitness function Shubert,60,1
630,Fitness function Shubert,60,1
631,Fitness function Shubert,60,1
632,Fitness function Shubert,60,1
634,Fitness function Shubert,60,1
635,Fitness function Shubert,60,1
637,Fitness function Shubert,60,1
636,Fitness function Shubert,60,1
638,Fitness function Shubert,60,1
639,Fitness function Shubert,60,1
641,Fitness function Shubert,65,1
640,Fitness function Shubert,60,1
642,Fitness function Shubert,65,1
643,Fitness function Shubert,65,1
644,Fitness function Shubert,65,1
645,Fitness function Shubert,65,1
646,Fitness function Shubert,65,1
647,Fitness function Shubert,65,1
648,Fitness function Shubert,65,1
649,Fitness function Shubert,65,1
650,Fitness function Shubert,65,1
651,Fitness function Shubert,65,1
652,Fitness function Shubert,65,1
653,Fitness function Shubert,65,1
654,Fitness function Shubert,65,1
655,Fitness function Shubert,65,1
656,Fitness function Shubert,65,1
657,Fitness function Shubert,65,1
658,Fitness function Shubert,65,1
661,Fitness function Shubert,70,1
660,Fitness function Shubert,65,1
662,Fitness function Shubert,70,1
659,Fitness function Shubert,65,1
663,Fitness function Shubert,70,1
665,Fitness function Shubert,70,1
664,Fitness function Shubert,70,1
666,Fitness function Shubert,70,1
669,Fitness function Shubert,70,1
667,Fitness function Shubert,70,1
668,Fitness function Shubert,70,1
671,Fitness function Shubert,70,1
670,Fitness function Shubert,70,1
672,Fitness function Shubert,70,1
675,Fitness function Shubert,70,1
676,Fitness function Shubert,70,1
673,Fitness function Shubert,70,1
674,Fitness function Shubert,70,1
678,Fitness function Shubert,70,1
677,Fitness function Shubert,70,1
679,Fitness function Shubert,70,1
680,Fitness function Shubert,70,1
682,Fitness function Shubert,75,1
681,Fitness function Shubert,75,1
686,Fitness function Shubert,75,1
683,Fitness function Shubert,75,1
684,Fitness function Shubert,75,1
685,Fitness function Shubert,75,1
688,Fitness function Shubert,75,1
687,Fitness function Shubert,75,1
689,Fitness function Shubert,75,1
690,Fitness function Shubert,75,1
691,Fitness function Shubert,75,1
692,Fitness function Shubert,75,1
693,Fitness function Shubert,75,1
695,Fitness function Shubert,75,1
694,Fitness function Shubert,75,1
696,Fitness function Shubert,75,1
697,Fitness function Shubert,75,1
698,Fitness function Shubert,75,1
699,Fitness function Shubert,75,1
700,Fitness function Shubert,75,0.8006152353649257
702,Fitness function Shubert,80,1
701,Fitness function Shubert,80,1
703,Fitness function Shubert,80,1
704,Fitness function Shubert,80,1
